,ELO_HOME,ELO_AWAY,MOMENTUM_HOME_CLEAN,MOMENTUM_AWAY_CLEAN,AVG_HOME_PTS_3,AVG_AWAY_PTS_3,AVG_HOME_PTS_7,AVG_AWAY_PTS_7,AVG_HOME_FG_PCT_3,AVG_AWAY_FG_PCT_3,AVG_HOME_FG_PCT_7,AVG_AWAY_FG_PCT_7,AVG_HOME_REB_3,AVG_AWAY_REB_3,AVG_HOME_REB_7,AVG_AWAY_REB_7,AVG_HOME_AST_3,AVG_AWAY_AST_3,AVG_HOME_AST_7,AVG_AWAY_AST_7,AVG_HOME_STL_3,AVG_AWAY_STL_3,AVG_HOME_STL_7,AVG_AWAY_STL_7,AVG_HOME_BLK_3,AVG_AWAY_BLK_3,AVG_HOME_BLK_7,AVG_AWAY_BLK_7
0,1575.7765820116572,1556.207478488048,1,-3,103.33333333333333,112.66666666666667,116.85714285714286,116.71428571428571,0.403,0.465,0.4667142857142857,0.47014285714285714,43.333333333333336,45.666666666666664,41.42857142857143,43.714285714285715,23,22.333333333333332,25.285714285714285,27.714285714285715,6.333333333333333,8,7.571428571428571,7.857142857142857,5.666666666666667,4.333333333333333,4.857142857142857,4
