,ELO_HOME,ELO_AWAY,MOMENTUM_HOME_CLEAN,MOMENTUM_AWAY_CLEAN,AVG_HOME_PTS_3,AVG_AWAY_PTS_3,AVG_HOME_PTS_7,AVG_AWAY_PTS_7,AVG_HOME_FG_PCT_3,AVG_AWAY_FG_PCT_3,AVG_HOME_FG_PCT_7,AVG_AWAY_FG_PCT_7,AVG_HOME_REB_3,AVG_AWAY_REB_3,AVG_HOME_REB_7,AVG_AWAY_REB_7,AVG_HOME_AST_3,AVG_AWAY_AST_3,AVG_HOME_AST_7,AVG_AWAY_AST_7,AVG_HOME_STL_3,AVG_AWAY_STL_3,AVG_HOME_STL_7,AVG_AWAY_STL_7,AVG_HOME_BLK_3,AVG_AWAY_BLK_3,AVG_HOME_BLK_7,AVG_AWAY_BLK_7
0,1454.0322607492665,1558.521083353177,2,-2,117.33333333333333,127.66666666666667,118,118.14285714285714,0.47800000000000004,0.5753333333333334,0.5107142857142857,0.5371428571428571,47.666666666666664,35,43,36.285714285714285,27,28.333333333333332,27.571428571428573,26.428571428571427,10.666666666666666,6,10.285714285714286,6,4,4.666666666666667,3.7142857142857144,3.7142857142857144
