,ELO_HOME,ELO_AWAY,MOMENTUM_HOME_CLEAN,MOMENTUM_AWAY_CLEAN,AVG_HOME_PTS_3,AVG_AWAY_PTS_3,AVG_HOME_PTS_7,AVG_AWAY_PTS_7,AVG_HOME_FG_PCT_3,AVG_AWAY_FG_PCT_3,AVG_HOME_FG_PCT_7,AVG_AWAY_FG_PCT_7,AVG_HOME_REB_3,AVG_AWAY_REB_3,AVG_HOME_REB_7,AVG_AWAY_REB_7,AVG_HOME_AST_3,AVG_AWAY_AST_3,AVG_HOME_AST_7,AVG_AWAY_AST_7,AVG_HOME_STL_3,AVG_AWAY_STL_3,AVG_HOME_STL_7,AVG_AWAY_STL_7,AVG_HOME_BLK_3,AVG_AWAY_BLK_3,AVG_HOME_BLK_7,AVG_AWAY_BLK_7
0,1661.455874680861,1488.6762913409073,3,1,113.66666666666667,113.66666666666667,119.42857142857143,114.42857142857143,0.4443333333333334,0.49333333333333335,0.47200000000000003,0.4831428571428572,50.333333333333336,35.333333333333336,47.142857142857146,41.142857142857146,28.666666666666668,26.333333333333332,29.285714285714285,27.571428571428573,3,6.666666666666667,6.428571428571429,6.285714285714286,4.333333333333333,3,4.857142857142857,3.5714285714285716
