,ELO_HOME,ELO_AWAY,MOMENTUM_HOME_CLEAN,MOMENTUM_AWAY_CLEAN,AVG_HOME_PTS_3,AVG_AWAY_PTS_3,AVG_HOME_PTS_7,AVG_AWAY_PTS_7,AVG_HOME_FG_PCT_3,AVG_AWAY_FG_PCT_3,AVG_HOME_FG_PCT_7,AVG_AWAY_FG_PCT_7,AVG_HOME_REB_3,AVG_AWAY_REB_3,AVG_HOME_REB_7,AVG_AWAY_REB_7,AVG_HOME_AST_3,AVG_AWAY_AST_3,AVG_HOME_AST_7,AVG_AWAY_AST_7,AVG_HOME_STL_3,AVG_AWAY_STL_3,AVG_HOME_STL_7,AVG_AWAY_STL_7,AVG_HOME_BLK_3,AVG_AWAY_BLK_3,AVG_HOME_BLK_7,AVG_AWAY_BLK_7
0,1497.9595740466752,1510.900987464838,3,1,124.33333333333333,110.66666666666667,127.85714285714286,113.42857142857143,0.4966666666666666,0.4603333333333333,0.5082857142857143,0.45828571428571424,49.333333333333336,49,45.857142857142854,42.857142857142854,32,23,33.285714285714285,24.857142857142858,7,10.666666666666666,8.428571428571429,10,4,5,3.7142857142857144,4.285714285714286
