,ELO_HOME,ELO_AWAY,MOMENTUM_HOME_CLEAN,MOMENTUM_AWAY_CLEAN,AVG_HOME_PTS_3,AVG_AWAY_PTS_3,AVG_HOME_PTS_7,AVG_AWAY_PTS_7,AVG_HOME_FG_PCT_3,AVG_AWAY_FG_PCT_3,AVG_HOME_FG_PCT_7,AVG_AWAY_FG_PCT_7,AVG_HOME_REB_3,AVG_AWAY_REB_3,AVG_HOME_REB_7,AVG_AWAY_REB_7,AVG_HOME_AST_3,AVG_AWAY_AST_3,AVG_HOME_AST_7,AVG_AWAY_AST_7,AVG_HOME_STL_3,AVG_AWAY_STL_3,AVG_HOME_STL_7,AVG_AWAY_STL_7,AVG_HOME_BLK_3,AVG_AWAY_BLK_3,AVG_HOME_BLK_7,AVG_AWAY_BLK_7
0,1339.4433136020489,1485.243691296746,-3,-5,103,103.66666666666667,103,106.71428571428571,0.472,0.436,0.45371428571428574,0.4668571428571428,47,44.666666666666664,43.42857142857143,43.57142857142857,24.333333333333332,21.333333333333332,25.857142857142858,23.428571428571427,7,7.666666666666667,5.857142857142857,7.428571428571429,4.333333333333333,3.6666666666666665,4.142857142857143,3.4285714285714284
